"sim.id","1","2","3","4","5","6","7","8","9","10","person.eagerness.man.dist.gamma.a","person.eagerness.man.dist.gamma.b","conception.alpha_base","formation.hazard.agegapry.numrel_man","formation.hazard.agegapry.eagerness_diff","formation.hazard.agegapry.gap_factor_man_exp","person.agegap.man.dist.normal.mu","person.agegap.woman.dist.normal.mu","person.agegap.man.dist.normal.sigma","person.agegap.woman.dist.normal.sigma","person.eagerness.woman.dist.gamma.a","person.eagerness.woman.dist.gamma.b","formation.hazard.agegapry.numrel_woman","formation.hazard.agegapry.gap_factor_woman_exp"
150,0.616894327144837,0.01885955554666,0.214386579627404,0.375122274408583,0.932444430307718,0.842058484464651,0.0581245178498793,0.948188407457434,0.253070970859611,0.00360574082587846,1.27209922157519,6.0372755550663,-3.08547220889423,-0.974828815827984,-0.00675555696922821,-0.573735667088884,0.232498071399517,3.79275362982973,0.879606456289417,0.505408611238818,1.27209922157519,6.0372755550663,-0.974828815827984,-0.573735667088884
151,0.287975288388552,0.538497339557856,0.468346677877242,0.847504384107655,0.796933031904511,0.76871588817006,0.92239242479112,0.478409733043984,0.107375472660642,0.960220308465883,0.647153047938249,34.6173536756821,-2.47596797309462,-0.313493862249283,-0.0203066968095489,-0.654412523012934,3.68956969916448,1.91363893217593,0.661063208990963,1.94033046269882,0.647153047938249,34.6173536756821,-0.313493862249283,-0.654412523012934
152,0.394676351207774,0.535085638852091,0.901207172270166,0.609503638715483,0.352803142939927,0.399120138839586,0.679946113223443,0.74440996822319,0.524298577077687,0.911354991021333,0.849885067294771,34.429710136865,-1.4371027865516,-0.646694905798323,-0.0647196857060073,-1.06096784727646,2.71978445289377,2.97763987289276,1.28644786561653,1.867032486532,0.849885067294771,34.429710136865,-0.646694905798323,-1.06096784727646
153,0.481091138609918,0.577014835810289,0.614326571858954,0.0468358196311165,0.170901709547499,0.0520780249093659,0.460926923875697,0.692799718848895,0.740650782146025,0.35061429010611,1.01407316335884,36.7358159695659,-2.12561622753851,-1.43442985251644,-0.0829098290452501,-1.4427141725997,1.84370769550279,2.77119887539558,1.61097617321904,1.02592143515917,1.01407316335884,36.7358159695659,-1.43442985251644,-1.4427141725997
154,0.337777949302224,0.225199110141722,0.541893065147335,0.463950670316815,0.365699059081497,0.657290347533068,0.948224779454758,0.168400058731902,0.128774578492157,0.219725820170948,0.741778103674226,17.3859510577947,-2.2994566436464,-0.850469061556459,-0.0634300940918503,-0.776980617713625,3.79289911781903,0.67360023492761,0.693161867738236,0.829588730256422,0.741778103674226,17.3859510577947,-0.850469061556459,-0.776980617713625
155,0.916517544393661,0.250686422022292,0.169403627963504,0.595463161685271,0.173852232784033,0.0141626323405653,0.374705888017314,0.956492775003426,0.00539668135531247,0.305283728057984,1.84138333434795,18.7877532112261,-3.19343129288759,-0.66635157364062,-0.0826147767215967,-1.48442110442538,1.49882355206925,3.8259711000137,0.508095022032969,0.957925592086976,1.84138333434795,18.7877532112261,-0.66635157364062,-1.48442110442538
156,0.761652370169293,0.169300258022966,0.6986272867152,0.189933903718134,0.12879392418405,0.418197982941056,0.445478131022071,0.304897189245559,0.108617904256331,0.700682918788167,1.54713950332166,14.3115141912631,-1.92329451188352,-1.23409253479461,-0.087120607581595,-1.03998221876484,1.78191252408829,1.21958875698224,0.662926856384496,1.55102437818225,1.54713950332166,14.3115141912631,-1.23409253479461,-1.03998221876484
157,0.570339297695551,0.600847215326503,0.549821726159658,0.161235992146889,0.47761012845207,0.667062933160923,0.567472584174713,0.526299720725976,0.809911204671487,0.948376605832484,1.18364466562155,38.0465968429577,-2.28042785721682,-1.27426961099436,-0.052238987154793,-0.766230773522984,2.26989033669885,2.1051988829039,1.71486680700723,1.92256490874873,1.18364466562155,38.0465968429577,-1.27426961099436,-0.766230773522984
158,0.981292120431317,0.469085497997468,0.60925269545475,0.165689345844788,0.701625514043495,0.270706634316128,0.72336735134176,0.508769831821322,0.824665848418139,0.338659323725384,1.9644550288195,30.7997023898608,-2.1377935309086,-1.2680349158173,-0.0298374485956505,-1.20222270225226,2.89346940536704,2.03507932728529,1.73699877262721,1.00798898558808,1.9644550288195,30.7997023898608,-1.2680349158173,-1.20222270225226
159,0.899783712422475,0.316338251189096,0.852932941632811,0.266604216702515,0.768150035301223,0.939508999972371,0.420384601717582,0.738647337637376,0.812412176459329,0.84710237546172,1.8095890536027,22.3986038154003,-1.55296094008125,-1.12675409661648,-0.0231849964698777,-0.466540100030391,1.68153840687033,2.9545893505495,1.71861826468899,1.77065356319258,1.8095890536027,22.3986038154003,-1.12675409661648,-0.466540100030391
160,0.460319965782808,0.593381993656978,0.79212033282523,0.955811338085681,0.59473282967112,0.413238014790928,0.860364450050052,0.854047486418392,0.781883125688648,0.560048930060351,0.974607934987335,37.6360096511338,-1.69891120121945,-0.161864126680046,-0.040526717032888,-1.04543818372998,3.44145780020021,3.41618994567357,1.67282468853297,1.34007339509053,0.974607934987335,37.6360096511338,-0.161864126680046,-1.04543818372998
161,0.467489277601941,0.368326386366272,0.739610849667806,0.752252718972275,0.185434989598813,0.358808920101961,0.149203993364936,0.637338008873165,0.832779467576882,0.251478991185315,0.988229627443687,25.257951250145,-1.82493396079726,-0.446846193438815,-0.0814565010401188,-1.10531018788784,0.596815973459743,2.54935203549266,1.74916920136532,0.877218486777972,0.988229627443687,25.257951250145,-0.446846193438815,-1.10531018788784
162,0.493134141912218,0.464088734076591,0.625626425537048,0.278305149031337,0.720893006207421,0.883946316623362,0.924240845623426,0.35582498314348,0.445996209695702,0.728760333172279,1.03695486963321,30.5248803742125,-2.09849657871108,-1.11037279135613,-0.0279106993792579,-0.527659051714302,3.6969633824937,1.42329993257392,1.16899431454355,1.59314049975842,1.03695486963321,30.5248803742125,-1.11037279135613,-0.527659051714302
163,0.7656532940662,0.352695241957903,0.821483715125825,0.306422762721544,0.296575827059336,0.277219436572399,0.623033422348788,0.86113407007209,0.275342436687555,0.559703578531044,1.55474125872578,24.3982383076847,-1.62843908369802,-1.07100813218984,-0.0703424172940664,-1.19505861977036,2.49213368939515,3.44453628028836,0.913013655031333,1.33955536779657,1.55474125872578,24.3982383076847,-1.07100813218984,-1.19505861977036
164,0.265783924126998,0.676709872526117,0.183023100740509,0.011701666342793,0.386566004149383,0.897673369774595,0.108590896249283,0.538614211682929,0.0985507787454408,0.704938159949379,0.604989455841295,42.2190429889364,-3.16074455822278,-1.48361766712009,-0.0613433995850617,-0.512559293247946,0.434363584997132,2.15445684673172,0.647826168118161,1.55740723992407,0.604989455841295,42.2190429889364,-1.48361766712009,-0.512559293247946
165,0.785921809286112,0.378591211057268,0.384486692906125,0.408287344361423,0.900240328124259,0.703218140652403,0.781396371297305,0.210695479618618,0.783962640200974,0.083356818956323,1.59325143764361,25.8225166081497,-2.6772319370253,-0.928397717894008,-0.00997596718757413,-0.726460045282356,3.12558548518922,0.842781918474473,1.67594396030146,0.625035228434484,1.59325143764361,25.8225166081497,-0.928397717894008,-0.726460045282356
166,0.221258463774109,0.473881849154132,0.1041023207705,0.682954935067333,0.313340135800652,0.905660371550592,0.558288510907441,0.041576765054604,0.196842336742673,0.561792939135805,0.520391081170808,31.0635017034772,-3.3501544301508,-0.543863090905733,-0.0686659864199348,-0.503773591294349,2.23315404362977,0.166307060218416,0.79526350511401,1.34268940870371,0.520391081170808,31.0635017034772,-0.543863090905733,-0.503773591294349
167,0.697513232899364,0.951921321162023,0.0522531886589713,0.945366221865639,0.108078292547027,0.811684160510777,0.46204963469482,0.821925678799162,0.415938616401283,0.788716957613826,1.42527514250879,57.3556726639112,-3.47459234721847,-0.176487289388105,-0.0891921707452973,-0.607147423438146,1.84819853877928,3.28770271519665,1.12390792460192,1.68307543642074,1.42527514250879,57.3556726639112,-0.176487289388105,-0.607147423438146
168,0.273858583321562,0.186492564814165,0.0578518423887435,0.0274071277289186,0.47697137019923,0.997094136279309,0.947716260202229,0.388858480101218,0.0575463776404504,0.872232703971909,0.620331308310968,15.2570910647791,-3.46115557826702,-1.46163002117951,-0.052302862980077,-0.40319645009276,3.79086504080892,1.55543392040487,0.586319566460676,1.80834905595786,0.620331308310968,15.2570910647791,-1.46163002117951,-0.40319645009276
169,0.269151413594373,0.810842047095532,0.212826886198018,0.345980859396281,0.276044402857777,0.431156896754168,0.732636437600246,0.877259049250279,0.521041807451984,0.126380169426557,0.611387685829308,49.5963125902542,-3.08921547312476,-1.01562679684521,-0.0723955597142223,-1.02572741357042,2.93054575040098,3.50903619700111,1.28156271117798,0.689570254139835,0.611387685829308,49.5963125902542,-1.01562679684521,-1.02572741357042
170,0.453641468017129,0.704067361244233,0.720351794171846,0.737368838621769,0.577439690757543,0.183087029311107,0.159711239913013,0.0423607093582395,0.420157894273521,0.349466168708168,0.961918789232545,43.7237048684328,-1.87115569398757,-0.467683625929523,-0.0422560309242457,-1.29860426775778,0.638844959652051,0.169442837432958,1.13023684141028,1.02419925306225,0.961918789232545,43.7237048684328,-0.467683625929523,-1.29860426775778
171,0.347825477347942,0.590986800315324,0.273434746440034,0.437731843240093,0.676749345242977,0.6016218042369,0.7154541676261,0.194741193830967,0.604965327522485,0.237404542169068,0.76086840696109,37.5042740173428,-2.94375660854392,-0.887175419463869,-0.0323250654757023,-0.83821601533941,2.8618166705044,0.778964775323868,1.40744799128373,0.856106813253602,0.76086840696109,37.5042740173428,-0.887175419463869,-0.83821601533941
172,0.12397229529568,0.0394146375833079,0.486856047748821,0.573015966364648,0.642498994908063,0.0727295306082815,0.925236647253623,0.258653695295565,0.610452032177243,0.399726457435871,0.335547361061792,7.16780506708194,-2.43154548540283,-0.697777647089493,-0.0357501005091937,-1.41999751633089,3.70094658901449,1.03461478118226,1.41567804826587,1.09958968615381,0.335547361061792,7.16780506708194,-0.697777647089493,-1.41999751633089
173,0.538173125719652,0.815100448055426,0.356785373406485,0.865889091942459,0.216544044383802,0.0656839481454808,0.517696085015545,0.387820851648226,0.160581916926196,0.316723780842498,1.12252893886734,49.8305246430484,-2.74371510382444,-0.287755271280557,-0.0783455955616199,-1.42774765703997,2.07078434006218,1.55128340659291,0.740872875389294,0.975085671263747,1.12252893886734,49.8305246430484,-0.287755271280557,-1.42774765703997
174,0.146710021871142,0.913065918582724,0.0842171539124101,0.190495323420735,7.14430802036077e-05,0.0135368097748142,0.61015974853863,0.631025156259304,0.270759096879279,0.254914561018348,0.37874904155517,55.2186255220498,-3.39787883061022,-1.23330654721097,-0.0999928556919796,-1.4851095092477,2.44063899415452,2.52410062503722,0.906138645318919,0.882371841527522,0.37874904155517,55.2186255220498,-1.23330654721097,-1.4851095092477
175,0.306110715289367,0.887676893868018,0.546022371999221,0.953923768522451,0.467352751916042,0.813442645120667,0.216885623265291,0.665338329041842,0.510274144741939,0.0551780169059057,0.681610359049798,53.822229162741,-2.28954630720187,-0.164506724068569,-0.0532647248083958,-0.605213090367266,0.867542493061162,2.66135331616737,1.26541121711291,0.582767025358858,0.681610359049798,53.822229162741,-0.164506724068569,-0.605213090367266
176,0.341416779254563,0.852583109928528,0.141585002800217,0.177920486958465,0.315644553910941,0.995298913709819,0.943106821713969,0.998405523347901,0.891976989170536,0.724484734442783,0.74869188058367,51.892071046069,-3.26019599327948,-1.25091131825815,-0.0684355446089059,-0.405171194919199,3.77242728685588,3.9936220933916,1.8379654837558,1.58672710166418,0.74869188058367,51.892071046069,-1.25091131825815,-0.405171194919199
177,0.0112846213451121,0.358700538837817,0.913263546471018,0.541593940054066,0.0344598893718794,0.108288882569876,0.482676148518687,0.43614963606582,0.567543997656321,0.261509526084643,0.121440780555713,24.7285296360799,-1.40816748846956,-0.741768483924307,-0.0965540110628121,-1.38088222917314,1.93070459407475,1.74459854426328,1.35131599648448,0.892264289126964,0.121440780555713,24.7285296360799,-0.741768483924307,-1.38088222917314
178,0.378341154849855,0.140314984630793,0.26225172957941,0.0230920605419669,0.0652738719612826,0.258231749965111,0.252527200717712,0.420584955229657,0.379897690574639,0.975726123988861,0.818848194214725,12.7173241546936,-2.97059584900942,-1.46767111524125,-0.0934726128038717,-1.21594507503838,1.01010880287085,1.68233982091863,1.06984653586196,1.96358918598329,0.818848194214725,12.7173241546936,-1.46767111524125,-1.21594507503838
179,0.790168895210838,0.301381362055894,0.604869593761861,0.960277562470874,0.591808971146587,0.0359861605672631,0.0980457787152845,0.0818258653001394,0.189673675745726,0.973465938866837,1.60132090090059,21.5759749130742,-2.14831297497153,-0.155611412540777,-0.0408191028853413,-1.46041522337601,0.392183114861138,0.327303461200558,0.784510513618588,1.96019890830026,1.60132090090059,21.5759749130742,-0.155611412540777,-1.46041522337601
180,0.951547096898081,0.0676643243494909,0.399205498506781,0.967607526785228,0.264997238966404,0.835484967240132,0.379525403304724,0.366888317444362,0.744717900258256,0.873420357766096,1.90793948410635,8.721537839222,-2.64190680358373,-0.14534946250068,-0.0735002761033597,-0.580966536035854,1.5181016132189,1.46755326977745,1.61707685038738,1.81013053664914,1.90793948410635,8.721537839222,-0.14534946250068,-0.580966536035854
181,0.764797205827665,0.409011830114992,0.150204440046567,0.556208328328561,0.695627504841192,0.0446195800278801,0.22175928467256,0.0936469472080935,0.572107552297879,0.0289316593515687,1.55311469107256,27.4956506563246,-3.23950934388824,-0.721308340340015,-0.0304372495158808,-1.45091846196933,0.887037138690241,0.374587788832374,1.35816132844682,0.543397489027353,1.55311469107256,27.4956506563246,-0.721308340340015,-1.45091846196933
182,0.155858630746836,0.46699715933227,0.231861976988614,0.0974930355618708,0.96521328140283,0.154941423613112,0.631887341367779,0.47393417640985,0.695975624305662,0.362950186731527,0.396131398418988,30.6848437632748,-3.04353125522733,-1.36350975021338,-0.00347867185971699,-1.32956443402558,2.52754936547112,1.8957367056394,1.54396343645849,1.04442528009729,0.396131398418988,30.6848437632748,-1.36350975021338,-1.32956443402558
183,0.204332270423649,0.678303890849464,0.225835635062074,0.658223798059393,0.314227876737248,0.249271713385126,0.350887042118236,0.644400544916512,0.994244378515519,0.675526441242313,0.488231313804933,42.3067139967205,-3.05799447585102,-0.57848668271685,-0.0685772123262752,-1.22580111527636,1.40354816847295,2.57760217966605,1.99136656777328,1.51328966186347,0.488231313804933,42.3067139967205,-0.57848668271685,-1.22580111527636
184,0.277515725486213,0.0411488896463998,0.171237015409395,0.166678136956645,0.65036416433705,0.90342864562734,0.581885293381987,0.82825423279847,0.627084900236921,0.810661071118433,0.627279878423805,7.26318893055199,-3.18903116301745,-1.2666506082607,-0.034963583566295,-0.506228489809926,2.32754117352795,3.31301693119388,1.44062735035538,1.71599160667765,0.627279878423805,7.26318893055199,-1.2666506082607,-0.506228489809926
185,0.401371684692102,0.491328520425828,0.956040320778964,0.116022789593088,0.889040412422968,0.849498481476912,0.985434278538916,0.870963767938781,0.30650746689341,0.00958937317156233,0.862606200914993,32.0230686234205,-1.30550323013049,-1.33756809456968,-0.0110959587577032,-0.565551670375396,3.94173711415567,3.48385507175513,0.959761200340115,0.514384059757343,0.862606200914993,32.0230686234205,-1.33756809456968,-0.565551670375396
186,0.0334367013480514,0.0630704744353425,0.524051463634241,0.611865758414147,0.0175830924075563,0.397569576856447,0.50450595618994,0.583493696771329,0.578134283287218,0.739056110338774,0.163529732561298,8.46887609394384,-2.34227648727782,-0.643387938220194,-0.0982416907592444,-1.06267346545791,2.01802382475976,2.33397478708532,1.36720142493083,1.60858416550816,0.163529732561298,8.46887609394384,-0.643387938220194,-1.06267346545791
187,0.515742428995436,0.0559434898204636,0.0862096885540523,0.294340234046336,0.982487136291806,0.195379742940189,0.49061717462074,0.0765467462961096,0.940483739157673,0.46733646943979,1.07991061509133,8.0768919401255,-3.39309674747027,-1.08792367233513,-0.00175128637081944,-1.28508228276579,1.96246869848296,0.306186985184439,1.91072560873651,1.20100470415968,1.07991061509133,8.0768919401255,-1.08792367233513,-1.28508228276579
188,0.957011101298733,0.317139664728427,0.5223519114214,0.775762476146454,0.0428511307497974,0.0596201125583611,0.526493732293835,0.297070082710357,0.360141361988615,0.961594709183555,1.91832109246759,22.4426815600635,-2.34635541258864,-0.413932533394964,-0.0957148869250203,-1.4344178761858,2.10597492917534,1.18828033084143,1.04021204298292,1.94239206377533,1.91832109246759,22.4426815600635,-0.413932533394964,-1.4344178761858
189,0.984046900365735,0.550490166634554,0.355306750326185,0.712391336116474,0.419853248896776,0.26852878082078,0.158497568180086,0.173829429952893,0.294191389573272,0.374393486399669,1.9696891106949,35.2769591649005,-2.74726379921716,-0.502652129436936,-0.0580146751103224,-1.20461834109714,0.633990272720344,0.695317719811574,0.941287084359908,1.0615902295995,1.9696891106949,35.2769591649005,-0.502652129436936,-1.20461834109714
190,0.903371817851905,0.143296531082597,0.612562948877923,0.836619671138935,0.880979549191659,0.327999222989893,0.956089997971896,0.21106588445208,0.789611330409301,0.908123507916694,1.81640645391862,12.8813092095428,-2.12984892269298,-0.328732460405491,-0.0119020450808341,-1.13920085471112,3.82435999188758,0.844263537808321,1.68441699561395,1.86218526187504,1.81640645391862,12.8813092095428,-0.328732460405491,-1.13920085471112
191,0.185658156762132,0.44830338328518,0.810062954296358,0.382024065117585,0.811201166494982,0.841277550213039,0.172149741324363,0.616335884043481,0.61624994108174,0.525320416879607,0.452750497848052,29.6566860806849,-1.65584890968874,-0.965166308835382,-0.0188798833505018,-0.574594694765657,0.688598965297453,2.46534353617392,1.42437491162261,1.28798062531941,0.452750497848052,29.6566860806849,-0.965166308835382,-0.574594694765657
192,0.486529650157085,0.345440857705893,0.73386279364326,0.717275622351095,0.619450429237913,0.207697221622569,0.582473204590147,0.651720345974667,0.899787841432728,0.63020698822639,1.02440633529846,23.9992471738241,-1.83872929525617,-0.495814128708467,-0.0380549570762087,-1.27153305621517,2.32989281836059,2.60688138389867,1.84968176214909,1.44531048233958,1.02440633529846,23.9992471738241,-0.495814128708467,-1.27153305621517
193,0.998588913932675,0.276303628434194,0.998582037288696,0.787374836031813,0.0198796814691741,0.963071152784862,0.499956973315449,0.985003724409966,0.588128429208882,0.789247340180911,1.99731893647208,20.1966995638807,-1.20340311050713,-0.397675229555462,-0.0980120318530826,-0.440621731936652,1.9998278932618,3.94001489763986,1.38219264381332,1.68387101027137,1.99731893647208,20.1966995638807,-0.397675229555462,-0.440621731936652
194,0.181785948208068,0.32612141203694,0.115287289544242,0.954273738146992,0.825776270021452,0.959434867248172,0.195000297942897,0.95202908031363,0.351962084802333,0.824630003967788,0.445393301595328,22.9366776620317,-3.32331050509382,-0.164016766594211,-0.0174223729978548,-0.444621646027011,0.780001191771589,3.80811632125452,1.0279431272035,1.73694500595168,0.445393301595328,22.9366776620317,-0.164016766594211,-0.444621646027011
195,0.275504572585458,0.991445086722728,0.153286161198048,0.641646547232754,0.069727162044961,0.152639823206933,0.0592707819829229,0.469791996903252,0.220345036097104,0.436898559947265,0.62345868791237,59.52947976975,-3.23211321312469,-0.601694833874144,-0.0930272837955039,-1.33209619447237,0.237083127931692,1.87916798761301,0.830517554145656,1.1553478399209,0.62345868791237,59.52947976975,-0.601694833874144,-1.33209619447237
196,0.755593546613585,0.0249586012186483,0.635793362201657,0.00691873863292858,0.227975495029241,0.376937781642424,0.883123600175139,0.624867104294244,0.743465753731783,0.0254116449768189,1.53562773856581,6.37272306702565,-2.07409593071602,-1.4903137659139,-0.0772024504970759,-1.08536844019333,3.53249440070055,2.49946841717698,1.61519863059768,0.538117467465228,1.53562773856581,6.37272306702565,-1.4903137659139,-1.08536844019333
197,0.311872144154273,0.488253551658941,0.292286660369951,0.623707106620306,0.221798720008461,0.357936491590692,0.205583378857002,0.17831195689342,0.800618973723613,0.896666581681697,0.692557073893119,31.8539453412418,-2.89851201511212,-0.626810050731571,-0.0778201279991539,-1.10626985925024,0.822333515428007,0.713247827573679,1.70092846058542,1.84499987252254,0.692557073893119,31.8539453412418,-0.626810050731571,-1.10626985925024
198,0.656891242010053,0.950715978252236,0.774172854417004,0.0023489408865571,0.420617391771404,0.286833064515144,0.306849442790728,0.486321631039958,0.654538161531091,0.311616010405356,1.3480933598191,57.289378803873,-1.74198514939919,-1.49671148275882,-0.0579382608228596,-1.18448362903334,1.22739777116291,1.94528652415983,1.48180724229664,0.967424015608034,1.3480933598191,57.289378803873,-1.49671148275882,-1.18448362903334
199,0.544939548917115,0.944715722317575,0.661387180975173,0.832667820043629,0.549312133344589,0.243994495161576,0.00685681719961576,0.791188878007699,0.623583317977376,0.93398541163886,1.13538514294252,56.9593647274666,-2.01267076565959,-0.334265051938919,-0.0450687866655411,-1.23160605532227,0.027427268798463,3.1647555120308,1.43537497696606,1.90097811745829,1.13538514294252,56.9593647274666,-0.334265051938919,-1.23160605532227
200,0.667848769895732,0.772327386348741,0.641140659138793,0.866437479145825,0.742658196517732,0.0243974994863383,0.712489486180246,0.138206904129125,0.287772000492085,0.241202377950773,1.36891266280189,47.4780062491808,-2.0612624180669,-0.286987529195845,-0.0257341803482268,-1.47316275056503,2.84995794472098,0.552827616516501,0.931658000738127,0.861803566926159,1.36891266280189,47.4780062491808,-0.286987529195845,-1.47316275056503
201,0.00481140437419526,0.714755907482933,0.946878730814438,0.547385770119028,0.501417452968657,0.907884195269784,0.63631875392329,0.822088994469261,0.589875738481758,0.579863807738526,0.109141668310971,44.3115749115613,-1.32749104604535,-0.733659921833361,-0.0498582547031343,-0.501327385203238,2.54527501569316,3.28835597787704,1.38481360772264,1.36979571160779,0.109141668310971,44.3115749115613,-0.733659921833361,-0.501327385203238
202,0.643824689137749,0.71088940601144,0.26352336487826,0.148666584132472,0.942236482948298,0.218792982272338,0.556228834759444,0.614874393255683,0.00790227382350713,0.929753857329953,1.32326690936172,44.0989173306292,-2.96754392429218,-1.29186678221454,-0.00577635170517024,-1.25932771950043,2.22491533903778,2.45949757302273,0.511853410735261,1.89463078599493,1.32326690936172,44.0989173306292,-1.29186678221454,-1.25932771950043
203,0.0859160083339084,0.351422122953227,0.264978399171261,0.941828075183323,0.764021925059846,0.0624858380453661,0.984440665141447,0.0336993402375374,0.509905483879615,0.591184172555571,0.263240415834426,24.3282167624275,-2.96405184198897,-0.181440694743348,-0.0235978074940154,-1.4312655781501,3.93776266056579,0.13479736095015,1.26485822581942,1.38677625883336,0.263240415834426,24.3282167624275,-0.181440694743348,-1.4312655781501
204,0.993723415146582,0.760651453121798,0.00460694348346442,0.950613116961438,0.325888902375707,0.965835619783029,0.825950415190775,0.705699057898251,0.447360549725126,0.140206496768631,1.98807448877851,46.8358299216989,-3.58894333563969,-0.169141636253987,-0.0674111097624293,-0.437580818238668,3.3038016607631,2.82279623159301,1.17104082458769,0.710309745152947,1.98807448877851,46.8358299216989,-0.169141636253987,-0.437580818238668
205,0.744910254459362,0.818665579292225,0.508395220285747,0.660166529361391,0.584150361493463,0.482790711929323,0.641695297942963,0.202842291320441,0.0850583860308398,0.726126525475876,1.51532948347279,50.0266068610724,-2.37985147131421,-0.575766858894052,-0.0415849638506537,-0.968930216877744,2.56678119177185,0.811369165281765,0.62758757904626,1.58918978821381,1.51532948347279,50.0266068610724,-0.575766858894052,-0.968930216877744
206,0.01078577274899,0.185257677419111,0.726948578754673,0.696218491936801,0.444531319511589,0.002366782003548,0.443953532390064,0.0393641939670779,0.808668600903358,0.551584495521383,0.120492968223081,15.1891722580511,-1.85532341098879,-0.525294111288479,-0.0555468680488411,-1.4973965397961,1.77581412956025,0.157456775868312,1.71300290135504,1.32737674328208,0.120492968223081,15.1891722580511,-0.525294111288479,-1.4973965397961
207,0.76322466210858,0.341711720973486,0.53646836800687,0.786099181261845,0.366419541217387,0.263192960003624,0.2417395658202,0.45777604049514,0.918534588616108,0.861778411093401,1.5501268580063,23.7941446535417,-2.31247591678351,-0.399461146233417,-0.0633580458782613,-1.21048774399601,0.966958263280801,1.83110416198056,1.87780188292416,1.7926676166401,1.5501268580063,23.7941446535417,-0.399461146233417,-1.21048774399601
208,0.127025505915051,0.0222659337855875,0.921548429206014,0.492883134016069,0.931901167725679,0.615265320298262,0.793234946748475,0.710949516996974,0.166208502705675,0.96496777499863,0.341348461238598,6.22462635820732,-1.38828376990557,-0.809963612377504,-0.00680988322743215,-0.823208147671912,3.1729397869939,2.8437980679879,0.749312754058512,1.94745166249794,0.341348461238598,6.22462635820732,-0.809963612377504,-0.823208147671912
209,0.940382444481598,0.878198082352756,0.658397329280386,0.513905012157746,0.707580994652351,0.547506290049758,0.31850852253288,0.863683574783849,0.0424849588377401,0.294142176353838,1.88672664451504,53.3008945294016,-2.01984640972707,-0.780532982979156,-0.0292419005347649,-0.897743080945266,1.27403409013152,3.45473429913539,0.56372743825661,0.941213264530757,1.88672664451504,53.3008945294016,-0.780532982979156,-0.897743080945266
210,0.778920264228247,0.888936844465788,0.551091963847168,0.204218357041478,0.219588315896457,0.830158835408511,0.993820615945151,0.608877613260644,0.137689149150858,0.168748133121291,1.57994850203367,53.8915264456184,-2.2773792867668,-1.21409430014193,-0.0780411684103543,-0.586825281050638,3.9752824637806,2.43551045304257,0.706533723726287,0.753122199681937,1.57994850203367,53.8915264456184,-1.21409430014193,-0.586825281050638
211,0.245842048719991,0.792652917845873,0.649742420755792,0.182161078131059,0.678398040953558,0.847631043238332,0.955278897705488,0.970320346455555,0.515699781292584,0.505200739128515,0.567099892567983,48.595910481523,-2.0406181901861,-1.24497449061652,-0.0321601959046442,-0.567605852437834,3.82111559082195,3.88128138582222,1.27354967193888,1.25780110869277,0.567099892567983,48.595910481523,-1.24497449061652,-0.567605852437834
212,0.0218794207246974,0.135193944589701,0.621152820395771,0.824963546606945,0.651922743492527,0.0425854264774825,0.906581608350389,0.5186499304967,0.53398233654839,0.576598959747935,0.141570899376925,12.4356669524335,-2.10923323105015,-0.345051034750277,-0.0348077256507473,-1.45315603087477,3.62632643340155,2.0745997219868,1.30097350482258,1.3648984396219,0.141570899376925,12.4356669524335,-0.345051034750277,-1.45315603087477
213,0.621715013947803,0.705770235568052,0.289830321391812,0.398456671278458,0.659113134082872,0.415157984951744,0.900284335575998,0.927882292316295,0.875986708986107,0.230522846391425,1.28125852650083,43.8173629562429,-2.90440722865965,-0.942160660210159,-0.0340886865917128,-1.04332621655308,3.60113734230399,3.71152916926518,1.81398006347916,0.845784269587137,1.28125852650083,43.8173629562429,-0.942160660210159,-1.04332621655308
214,0.159945104592247,0.850556837119628,0.0792941032324452,0.773410123967798,0.502356663399842,0.772540421476122,0.849244643305195,0.831697027317015,0.548604999357369,0.504254412344424,0.403895698725269,51.7806260415795,-3.40969415224213,-0.417225826445082,-0.0497643336600158,-0.650205536376266,3.39697857322078,3.32678810926806,1.32290749903605,1.25638161851664,0.403895698725269,51.7806260415795,-0.417225826445082,-0.650205536376266
215,0.105377839050489,0.605668060222175,0.714999855161412,0.89727749662986,0.633264919796027,0.874346301861806,0.916740933532827,0.340287069346523,0.87944093476492,0.53746235885378,0.300217894195928,38.3117433122196,-1.88400034761261,-0.243811504718196,-0.0366735080203973,-0.538219067952013,3.66696373413131,1.36114827738609,1.81916140214738,1.30619353828067,0.300217894195928,38.3117433122196,-0.243811504718196,-0.538219067952013
216,0.854475368502084,0.797106634457596,0.654148221547483,0.419695724601159,0.0609806423720438,0.131543730013538,0.60150176579901,0.477474034444662,0.852204932644265,0.0727997500994243,1.72350320015396,48.8408648951678,-2.03004426828604,-0.912425985558378,-0.0939019357627956,-1.35530189698511,2.40600706319604,1.90989613777865,1.7783073989664,0.609199625149136,1.72350320015396,48.8408648951678,-0.912425985558378,-1.35530189698511
217,0.201764876200818,0.961676500528119,0.687218550698133,0.473706101805205,0.919938648575684,0.727645981399342,0.658596510679228,0.534712061793078,0.482628685259027,0.89139206780144,0.483353264781553,57.8922075290466,-1.95067547832448,-0.836811457472714,-0.00800613514243159,-0.699589420460723,2.63438604271691,2.13884824717231,1.22394302788854,1.83708810170216,0.483353264781553,57.8922075290466,-0.836811457472714,-0.699589420460723
