"sim.id","xdesign1","xdesign2","xdesign3","xdesign4","xdesign5","xdesign6","xdesign7","xdesign8","xdesign9","xdesign10","xdesign11","xdesign12","xdesign13","xdesign14","xdesign15","conception.alpha_base","person.art.accept.threshold.dist.fixed.value","person.eagerness.man.dist.gamma.a","person.eagerness.man.dist.gamma.b","person.eagerness.woman.dist.gamma.a","person.eagerness.woman.dist.gamma.b","formation.hazard.agegapry.numrel_man","formation.hazard.agegapry.numrel_woman","formation.hazard.agegapry.eagerness_diff","formation.hazard.agegapry.gap_factor_man_exp","formation.hazard.agegapry.gap_factor_woman_exp","person.agegap.man.dist.normal.mu","person.agegap.woman.dist.normal.mu","person.agegap.man.dist.normal.sigma","person.agegap.woman.dist.normal.sigma"
132,0.0456480063271398,0.291436755714317,0.248873481006362,0.747777831564502,0.0878179120350008,0.300938827239598,0.567287670921379,0.849056264634865,0.909489382512402,0.272618225579771,0.542298162098043,0.982509228462664,0.733230558662675,0.29588209108434,0.934716517561736,-3.10870398734572,0.545718377857159,0.92353552530827,52.4333349469351,0.714163285645501,39.0281648171879,-0.705797260710069,-0.311321229511189,-0.00543063704925589,-1.20011995186225,-0.903472021692153,5.93003691385066,4.9329222346507,1.29588209108434,1.93471651756174
133,0.773409825602546,0.354500476998587,0.642674478333909,0.421978576686078,0.181418912396611,0.227305724613834,0.437481116275148,0.52587793884892,0.300889643289925,0.373156938275167,0.291337651588178,0.572394675845591,0.375779970455139,0.672446613864973,0.568994584368697,-1.65318034879491,0.577250238499294,1.43547682183408,42.6593573005823,0.835844586115594,36.819171738415,-0.887526437214793,-0.763770885611512,-0.0419466214026045,-1.08952736789732,-1.179528583253,4.28957870338236,3.50311988182055,1.67244661386497,1.5689945843687
134,0.675065090024223,0.485437774349935,0.12566970298967,0.216606484958592,0.318579538128184,0.295241964351075,0.658698699341621,0.586164797414405,0.139506406389022,0.422587263583516,0.441360517101518,0.515894477909276,0.859022241247197,0.388759080419938,0.667271445854567,-1.84986981995155,0.642718887174968,0.763370613886571,36.4981945487577,1.01415339956664,38.8572589305323,-0.57782182092173,-0.679369283619834,-0.0516296156166587,-1.03515401005813,-1.01450343118833,4.0635779116371,5.43608896498879,1.38875908041994,1.66727144585457
135,0.284367687792517,0.163412765734208,0.837413155312805,0.755001679123845,0.770314525022637,0.929921761987886,0.706817542564434,0.553105608414548,0.784932403543654,0.637849629207669,0.793328034679716,0.844405806617811,0.4721806614891,0.678211600691546,0.117814555634124,-2.63126462441497,0.481706382867104,1.68863710190665,52.6500503737153,1.60140888252943,57.8976528596366,-0.510455440409792,-0.725652148219633,-0.0129040557873808,-0.798365407871564,-0.627339161852313,5.37762322647125,3.8887226459564,1.67821160069155,1.11781455563412
136,0.595179920384816,0.510965517527734,0.848196039425675,0.014908306996959,0.945469964192715,0.530536876717117,0.694151007096438,0.427091850422788,0.939645122293072,0.286857292588024,0.47282548024257,0.267734802563054,0.886214569106232,0.361914949913354,0.807274331498425,-2.00964015923037,0.655482758763867,1.70265485125338,30.4472492099088,1.82911095345053,45.9161063015135,-0.528188590064986,-0.902071409408096,-0.00362129266241566,-1.18445697815317,-0.979891971733173,3.07093921025222,5.54485827642493,1.36191494991335,1.80727433149843
137,0.49216829850416,0.337206605838767,0.886982608058335,0.26597135334493,0.98703780940144,0.337954115005986,0.294363992493444,0.656371073442356,0.724520070923803,0.104315386608398,0.0125020033723364,0.513297142716746,0.694478495626555,0.0415311388579818,0.829123584954534,-2.21566340299168,0.568603302919384,1.75307739047583,37.9791406003479,1.88314915222187,40.1386234501796,-1.08789041050918,-0.581080497180702,-0.0165287957445718,-1.38525307473076,-1.48624779629043,4.05318857086698,4.77791398250622,1.04153113885798,1.82912358495453
138,0.993722023455737,0.183578924601432,0.220307273137383,0.807213798185655,0.114406305679431,0.777206429590782,0.364712858628792,0.617987764409122,0.944969932439892,0.697677148691223,0.664477512337733,0.592086915055911,0.77254907371647,0.0167778477179818,0.817496951414272,-1.21255595308853,0.491789462300716,0.886399455078598,54.2164139455697,0.74872819738326,53.3161928877234,-0.989401997919691,-0.634817129827229,-0.00330180405360646,-0.732555136439654,-0.769074736428494,4.36834766022364,5.09019629486588,1.01677784771798,1.81749695141427
139,0.940473744495306,0.144789972530833,0.74486388585732,0.113761757284869,0.795702262929796,0.10615450012746,0.168941689008536,0.846837279306104,0.0851462988806889,0.36304503389122,0.258781733901706,0.143771041501469,0.924177587643731,0.396972124708661,0.388182313600555,-1.31905251100939,0.472394986265417,1.56832305161452,33.4128527185461,1.63441294180873,33.1846350038238,-1.26348163538805,-0.314427808971455,-0.0548912220671587,-1.10065046271966,-1.21534009270812,2.57508416600587,5.69671035057493,1.39697212470866,1.38818231360056
140,0.888224747915597,0.936769775687096,0.267786728160301,0.239371874909693,0.499650121745964,0.890809441329446,0.887524196821731,0.196943672326393,0.647031095752493,0.887350339814865,0.887486379699471,0.565238456085324,0.827623707016309,0.926949575366452,0.744460299614662,-1.42355050416881,0.868384887843548,0.948122746608391,37.1811562472908,1.24954515826975,56.7242832398834,-0.257466124449577,-1.22427885874305,-0.0211781342548504,-0.523914626203648,-0.523764982330582,4.2609538243413,5.31049482806524,1.92694957536645,1.74446029961466
141,0.988337530207355,0.923466970425875,0.405035373738036,0.299889227593162,0.685033546995682,0.431694433361137,0.470772069183799,0.695965436404571,0.501416921280014,0.223116283814112,0.0803457056713911,0.202622335586542,0.538720383114337,0.831914222561754,0.690408584310984,-1.22332493958529,0.861733485212938,1.12654598585945,38.9966768277949,1.49054361109439,42.9508330008341,-0.840919103142681,-0.525648389033601,-0.0299149847231992,-1.25457208780448,-1.41161972376147,2.81048934234617,4.15488153245735,1.83191422256175,1.69040858431098
142,0.633527017112511,0.249995016546609,0.551290023345035,0.235313550612734,0.18130925409977,0.598828511983467,0.366423207411853,0.503358191556608,0.28675340129016,0.89835834357515,0.663728206953034,0.825508265524637,0.881148807731147,0.595971536386448,0.790556325447435,-1.93294596577498,0.524997508273305,1.31667703034854,37.059406518382,0.835702030329701,47.964855359504,-0.987007509623406,-0.795298531820749,-0.0427947959225904,-0.511805822067335,-0.769898972351663,5.30203306209855,5.52459523092459,1.59597153638645,1.79055632544744
143,0.37079426861601,0.764426477511413,0.594791374926921,0.093834947663825,0.143019576251972,0.311487238417845,0.595663342304217,0.728256258849831,0.506334184909395,0.773525964821378,0.111408227144896,0.466873685489874,0.233954671786943,0.908054005499464,0.986432614857797,-2.45841146276798,0.782213238755707,1.373228787405,32.8150484299148,0.785925449127564,39.3446171525354,-0.666071320774096,-0.480441237610237,-0.0296199489054363,-0.649121438696484,-1.37745095014061,3.8674947419595,2.93581868714777,1.90805400549946,1.9864326148578
144,0.382171598596498,0.0914780270572131,0.394701441307242,0.226301580464778,0.357728616084903,0.953711159898434,0.604381585161978,0.491276066019045,0.833283986108378,0.115177846372283,0.539003020188616,0.971977657548928,0.503131086649528,0.666283840996834,0.662007865476422,-2.435656802807,0.445739013528607,1.11311187369941,36.7890474139433,1.06504720091037,58.611334796953,-0.653865780773231,-0.812213507573338,-0.0100029608334973,-1.37330436899049,-0.907096677792522,5.88791063019571,4.01252434659811,1.66628384099683,1.66200786547642
145,0.201297462881698,0.0891990698386605,0.221534635759735,0.188779499042469,0.413273897842815,0.134986027871879,0.10229174312142,0.544499438169568,0.889200657521219,0.623255204946268,0.914624868494769,0.562793186489027,0.120042827500186,0.743095443675295,0.602730941220963,-2.7974050742366,0.44459953491933,0.887995026487655,35.6633849712741,1.13725606719566,34.0495808361564,-1.35679155963001,-0.737700786562605,-0.00664796054872684,-0.814419274559105,-0.493912644655754,4.25117274595611,2.48017131000074,1.74309544367529,1.60273094122096
146,0.43689776995359,0.757885518528055,0.442743320559462,0.241416203908622,0.405786669479838,0.282011798399811,0.537031772859705,0.44843711711575,0.804492561484221,0.556997830880651,0.16894407454816,0.279917759855433,0.151590934643367,0.611688767550048,0.21555714139808,-2.32620446009282,0.778942759264028,1.1755663167273,37.2424861172587,1.12752267032379,38.4603539519943,-0.748155517996413,-0.87218803603795,-0.0117304463109467,-0.887302386031284,-1.31416151799702,3.11967103942173,2.60636373857347,1.61168876755005,1.21555714139808
147,0.424658552097467,0.65881456991937,0.680964300565577,0.383697635936706,0.624955116768212,0.496446877382696,0.866840100650831,0.500744535755987,0.58406602945722,0.762365848155382,0.472301080820306,0.582223912299766,0.828918219641782,0.333266720464764,0.88201727176737,-2.35068289580507,0.729407284959685,1.48525359073525,41.5109290781012,1.41244165179868,44.8934063214809,-0.286423859088837,-0.798957649941618,-0.0249560382325668,-0.66139756702908,-0.980468811097663,4.32889564919906,5.31567287856713,1.33326672046476,1.88201727176737
148,0.814490101747991,0.0471514333290979,0.433121499406639,0.765008291047843,0.993790668489567,0.00189229240780696,0.768158280276849,0.00965391567178692,0.920959215792983,0.140029590213206,0.316738022067429,0.622178136583883,0.244863793693172,0.885788014401682,0.236518879467777,-1.57101979650402,0.423575716664549,1.16305794922863,52.9502487314353,1.89192786903644,30.0567687722342,-0.424578407612412,-1.4864845180595,-0.00474244705242104,-1.34596745076547,-1.15158817572583,4.48871254633553,2.97945517477269,1.88578801440168,1.23651887946778
149,0.904915798752258,0.356507367102585,0.0574974061921239,0.507936768819733,0.855866648337493,0.0474268926900501,0.407912353355593,0.0938734953001452,0.612659466512036,0.684379871991929,0.493141245087453,0.21157787118045,0.476812614055195,0.0237138250974628,0.746196123210558,-1.39016840249548,0.578253683551292,0.674746628049761,45.238103064592,1.71262664283874,31.4228067807015,-0.92892270530217,-1.3685771065798,-0.0232404320092779,-0.747182140808878,-0.957544630403801,2.8463114847218,3.90725045622078,1.02371382509746,1.74619612321056
150,0.197668101250039,0.466577907063843,0.743031004747221,0.169729844803301,0.0162570289477395,0.342169561056731,0.327590805967494,0.494700567401946,0.313221950060533,0.333856214669688,0.599802757590854,0.694735234768751,0.335173857392588,0.0439114471150873,0.680895956857751,-2.80466379749992,0.633288953531921,1.56594030617139,35.091895344099,0.621134137632061,40.2650868317019,-1.04137287164551,-0.807419205637276,-0.041206682996368,-1.13275816386334,-0.840216966650061,4.778940939075,3.34069542957035,1.04391144711509,1.68089595685775
151,0.0372411875738762,0.679189170906786,0.544327285482548,0.393619704651181,0.531104231062345,0.888770875538389,0.924802411616935,0.609208187613326,0.00106660241897528,0.00783067311517273,0.548939789506296,0.809398142079047,0.169318720562384,0.750764127855965,0.170324895953139,-3.12551762485225,0.739594585453393,1.30762547112731,41.8085911395354,1.29043550038105,56.6631262661517,-0.205276623736291,-0.647108537341344,-0.0599360038548615,-1.49138625957331,-0.896166231543074,5.23759256831619,2.67727488224953,1.75076412785597,1.17032489595314
152,0.140917791859712,0.846161038520591,0.644366631576171,0.615185745044146,0.120538742130777,0.98874681083175,0.245815859295117,0.633270835337074,0.110366459442147,0.084898844459715,0.322913202704396,0.529235476092591,0.719058845119706,0.390509809059091,0.915914647864799,-2.91816441628058,0.823080519260295,1.43767662104902,48.4555723513244,0.756700364770011,59.6624043249525,-1.15585779698684,-0.613420830528097,-0.0533780124334712,-1.40661127109431,-1.14479547702516,4.11694190437036,4.87623538047882,1.39050980905909,1.9159146478648
153,0.128586779884373,0.0341342104133219,0.878873645450454,0.0883622938139985,0.940100392759157,0.357219830872801,0.364547779950313,0.693301769379371,0.184091711450368,0.94486625421932,0.0683171199313365,0.359924552462219,0.403560131653212,0.165937737255823,0.154850736319243,-2.94282644023125,0.417067105206661,1.74253573908559,32.65086881442,1.8221305105869,40.716594926184,-0.989633108069561,-0.52937752286888,-0.0489544973129779,-0.460647120358748,-1.42485116807553,3.43969820984888,3.61424052661285,1.16593773725582,1.15485073631924
154,0.0783710865445125,0.370869411525472,0.0119984714694632,0.85391702981138,0.355956967429103,0.164670248867633,0.0652652759493018,0.476854426416258,0.352393044271506,0.569181396318755,0.517852527340253,0.784529121708901,0.00048374662346517,0.384934814769775,0.99764360654261,-3.04325782691098,0.585434705762736,0.615598012910302,55.6175108943414,1.06274405765783,34.940107466029,-1.40862861367098,-0.832403803017239,-0.0388564173437096,-0.87390046404937,-0.930362219925721,5.1381164868356,2.00193498649386,1.38493481476977,1.99764360654261
155,0.766548784628355,0.554335598687952,0.641852714212922,0.0974200695855543,0.213282193721893,0.547814361206256,0.323910079007658,0.409667627568667,0.638367853429789,0.236289473053534,0.0251681620742505,0.577823525965524,0.554706496978955,0.334515371281033,0.86745380424972,-1.66690243074329,0.677167799343976,1.4344085284768,32.9226020875666,0.877266851838461,46.4344308361877,-1.04652588938928,-0.926465321403866,-0.0216979287942126,-1.24008157964111,-1.47231502171832,4.3112941038621,4.21882598791582,1.33451537128103,1.86745380424972
156,0.881040723343225,0.814745678649594,0.0306658294644828,0.988266778828731,0.894285700114599,0.183088134110595,0.591553238417022,0.901654090711381,0.42127309597175,0.542273838067427,0.982556175893794,0.372890774019528,0.163238193869746,0.139585057185497,0.750421204744062,-1.43791855331355,0.807372839324797,0.639865578303828,59.6480033648619,1.76257141014898,35.4926440233178,-0.671825466216169,-0.237684273004066,-0.034723614241695,-0.90349877812583,-0.419188206516827,3.49156309607811,2.65295277547898,1.1395850571855,1.75042120474406
157,0.0993127042820367,0.522832489173238,0.218845558024632,0.676347702286206,0.0145124943018891,0.0622034580966768,0.545163322225989,0.135473955590278,0.989299866064917,0.288354965287726,0.0351232891716063,0.836969297755975,0.285202848499641,0.634708752156701,0.0750347992639678,-3.00137459143593,0.661416244586619,0.884499225432022,50.2904310685862,0.618866242592456,31.8661037429003,-0.736771348883615,-1.31033646217361,-0.000642008036104966,-1.1828095381835,-1.46136438191123,5.3478771910239,3.14081139399856,1.6347087521567,1.07503479926397
158,0.28999489674205,0.925718660961216,0.898928114064348,0.194106377351874,0.454596954587381,0.482333190703144,0.0119818683195238,0.3749700185551,0.959923074552945,0.0164819957655855,0.195837021517257,0.785442870437323,0.398216493704046,0.28639272064312,0.456471797240588,-2.6200102065159,0.862859330480608,1.76860654828365,35.8231913205562,1.1909760409636,44.4699957210943,-1.48322538435267,-0.97504197402286,-0.00240461552682333,-1.48186980465786,-1.28457927633102,5.14177148174929,3.59286597481618,1.28639272064312,1.45647179724059
159,0.406205660715389,0.0826362703908235,0.29335990430989,0.489639112649175,0.766362180634712,0.347965787093931,0.0147208605473861,0.775577092473861,0.458629725383905,0.578349144485313,0.541480775732702,0.0384004699407766,0.14751230860812,0.253037041201722,0.321465281696835,-2.38758867856922,0.441318135195412,0.981367875602857,44.6891733794752,1.59627083482513,40.4389736128179,-1.47939079523366,-0.414192070536595,-0.0324822164769657,-0.863815941066155,-0.904371146694028,2.15360187976311,2.59004923443248,1.25303704120172,1.32146528169683
160,0.0249510980146006,0.764720492200771,0.81216243003138,0.478181607341239,0.770735824620506,0.549757739157726,0.727790746095901,0.836416021781973,0.528529380999816,0.883073486215901,0.170913402393771,0.147812075644111,0.15449797929513,0.350995518622299,0.237181164823162,-3.1500978039708,0.782360246100385,1.65581115904079,44.3454482202372,1.60195657200666,46.4927321747318,-0.481092955465739,-0.329017569505237,-0.028288237140011,-0.528619165162509,-1.31199525736685,2.59124830257644,2.61799191718052,1.3509955186223,1.23718116482316
161,0.170111191817249,0.828794422402512,0.49629302336555,0.557578082726803,0.419519655124595,0.48978140511907,0.515098291924068,0.248346148622688,0.635451343884226,0.925978788025522,0.714178499832284,0.26261774940649,0.914820315086593,0.0694000999994265,0.0181555375846413,-2.8597776163655,0.814397211201256,1.24518093037521,46.7273424818041,1.14537555166197,44.6934421535721,-0.778862391306305,-1.15231539192824,-0.0218729193669464,-0.481423333171926,-0.714403650184488,3.05047099762596,5.65928126034637,1.06940009999943,1.01815553758464
162,0.181056562510319,0.926837166369117,0.179173971079445,0.888488310328374,0.371492136408264,0.965847232856012,0.63165932697632,0.587510197827437,0.0975713075882134,0.554318375337403,0.651209480396161,0.300359795337232,0.496888724144393,0.337855977824268,0.495428311758364,-2.83788687497936,0.863418583184558,0.832926162403279,56.6546493098512,1.08293977733074,58.9754169856803,-0.615676942233152,-0.677485723041588,-0.0541457215447072,-0.890249787128856,-0.783669571564222,3.20143918134893,3.98755489657757,1.33785597782427,1.49542831175836
163,0.240355704072397,0.00543491152984401,0.948793340519226,0.744646212202186,0.920410480996904,0.388429952908618,0.631040052212775,0.0606838890914805,0.991174603366603,0.730718426756561,0.83565383006027,0.838752421913513,0.556191346660877,0.069203323406633,0.862735168855172,-2.71928859185521,0.402717455764922,1.83343134267499,52.3393863660656,1.79653362529598,41.6528985872585,-0.616543926902115,-1.41504255527193,-0.000529523798003792,-0.696209730567783,-0.580780786933703,5.35500968765405,4.22476538664351,1.06920332340663,1.86273516885517
164,0.840521358727943,0.665591708587172,0.151007037533913,0.605454924504738,0.109405904656587,0.3468448278578,0.580131821918146,0.0765255639691216,0.421552154605432,0.150955982973023,0.783926662842122,0.408105419344579,0.758259848649303,0.0685345301159347,0.500925418771803,-1.51895728254411,0.732795854293586,0.796309148794087,48.1636477351421,0.742227676053562,40.405344835734,-0.687815449314596,-1.39286421044323,-0.0347068707236741,-1.33394841872967,-0.637680670873666,3.63242167737832,5.03303939459721,1.06853453011593,1.5009254187718
165,0.754075880518804,0.743545648768855,0.106960839080003,0.90535758887666,0.677193951991542,0.0788261924372055,0.736599808038833,0.830362285455223,0.387295137871522,0.0398562620960486,0.450363833395919,0.240374009722223,0.377210753373802,0.586040361173141,0.965648458923989,-1.69184823896239,0.771772824384427,0.739049090804004,57.1607276662998,1.480352137589,32.3647857731162,-0.468760268745633,-0.337492800362688,-0.0367622917277086,-1.45615811169435,-1.00459978326449,2.96149603888889,3.50884301349521,1.58604036117314,1.96564845892399
166,0.130950508274604,0.0161224071915882,0.800498134781606,0.64961379243123,0.468208799328655,0.17887204122295,0.297241297007849,0.0430728302447436,0.325899869663796,0.418916300398142,0.91171097834191,0.399096233231792,0.713532325181179,0.842654572062815,0.915218343137763,-2.93809898345079,0.408061203595794,1.64064757521609,49.4884137729369,1.20867143912725,35.3661612366885,-1.08386218418901,-1.43969803765736,-0.0404460078201722,-1.03919206956204,-0.497117923823899,3.59638493292717,4.85412930072471,1.84265457206282,1.91521834313776
167,0.950980636785428,0.431843650444411,0.375568237685288,0.63035629592572,0.808018852845145,0.324849023648848,0.853100502434497,0.407923355532655,0.29945372783967,0.696419169472996,0.533518711190516,0.245372867806504,0.14967353533317,0.833816474847806,0.695583747497915,-1.29803872642914,0.615921825222205,1.08823870899087,48.9106888777716,1.65042450869869,39.7454707094654,-0.305659296591704,-0.928907302254283,-0.0420327763296198,-0.733938913579704,-0.913129417690433,2.98149147122602,2.59869414133268,1.83381647484781,1.69558374749791
168,0.74707116613149,0.5536529686125,0.746529230498709,0.720362504506639,0.0813386024989498,0.585402175063888,0.647711890000229,0.330746963152972,0.267288067472633,0.0499591368511319,0.438561619260348,0.694578530039949,0.389470364359673,0.855377020508517,0.723781820940785,-1.70585766773702,0.67682648430625,1.57048799964832,51.6108751351992,0.705740183248635,47.5620652519166,-0.593203353999679,-1.03695425158584,-0.043962715951642,-1.44504494946375,-1.01758221881362,4.77831412015979,3.55788145743869,1.85537702050852,1.72378182094079
169,0.724697185761295,0.115584746633346,0.473587169284622,0.0708211406700624,0.230796684217174,0.192385126307917,0.569788248839322,0.0134993132456827,0.627731075626643,0.412711180280118,0.855398928681854,0.485153375227315,0.749190955112533,0.792224925388737,0.64138071792045,-1.75060562847741,0.457792373316673,1.21566332007001,32.1246342201019,0.900035689482326,35.7715537892375,-0.702296451624949,-1.48110096145604,-0.0223361354624014,-1.04601770169187,-0.55906117844996,3.94061350090926,4.99676382045013,1.79222492538874,1.64138071792045
170,0.258853552877593,0.101750986024427,0.816960824159129,0.357816005372908,0.746844093800678,0.45316962757629,0.189966212587742,0.0324099109796807,0.989673159534267,0.111120660211115,0.991454966257171,0.999503899782275,0.492463707276465,0.971577475818185,0.198045741473945,-2.68229289424481,0.450875493012213,1.66204907140687,40.7344801611872,1.57089732194088,43.5950888272887,-1.23404730237716,-1.45462612462845,-0.000619610427943992,-1.37776727376777,-0.409399537117112,5.9980155991291,3.96985482910586,1.97157747581818,1.19804574147395
171,0.908394028830342,0.792853831055885,0.676648135907327,0.784645776632552,0.531702094614661,0.723693245948292,0.731786605212217,0.993876564570237,0.763883996161943,0.42071687366534,0.611025202543475,0.0151287376092126,0.471641978878683,0.798645029518908,0.61875309170022,-1.38321194233932,0.796426915527942,1.47964257667953,53.5393732989766,1.29121272299906,51.7107973784488,-0.475498752702897,-0.108572809601668,-0.0141669602302834,-1.03721143896813,-0.827872277202178,2.06051495043685,3.88656791551473,1.79864502951891,1.61875309170022
172,0.363380589589787,0.430579016373648,0.995823438395125,0.526637814216626,0.205942198229178,0.446415431584542,0.206370194795076,0.0663112939309018,0.863198035648403,0.958761471945327,0.273941428366738,0.567708712748407,0.672705460257984,0.67315210536619,0.253635694227802,-2.47323882082043,0.615289508186824,1.89457046991366,45.7991344264988,0.867724857697931,43.3924629475363,-1.21108172728689,-1.40716418849674,-0.00820811786109582,-0.44536238086014,-1.19866442879659,4.27083485099363,4.69082184103193,1.67315210536619,1.2536356942278
173,0.970124901043406,0.500618046336342,0.237056277762788,0.639158817748073,0.742345993443858,0.284279176253515,0.673952655899183,0.983126594551684,0.252855364780252,0.25174282652714,0.0791698103309609,0.105570872319707,0.321995998576594,0.717248185726814,0.0670181770554433,-1.25975019791319,0.650309023168171,0.908173161091624,49.1747645324422,1.56504979147702,38.5283752876054,-0.556466281741144,-0.123622767627643,-0.0448286781131849,-1.22308289082015,-1.41291320863594,2.42228348927883,3.28798399430638,1.71724818572681,1.06701817705544
174,0.707263152851568,0.366833489734059,0.588900540209996,0.0909131712935244,0.817758608745256,0.414406431311586,0.674965811766374,0.841691971987641,0.156571400530947,0.130539625749458,0.280469668830279,0.978424831033684,0.793007897252683,0.894215884526571,0.90522819614488,-1.78547369429686,0.583416744867029,1.36557070227299,32.7273951388057,1.66308619136883,42.4321929393476,-0.555047863527077,-0.321631239217302,-0.0506057159681432,-1.3564064116756,-1.19148336428669,5.91369932413474,5.17203158901073,1.89421588452657,1.90522819614488
175,0.35649457181866,0.00289237278544654,0.700930140788977,0.723784312592509,0.151693335041869,0.0533549459258405,0.782802473035641,0.522131882421051,0.973214059746048,0.900107007205952,0.928376920659405,0.0887850624749747,0.949859023207954,0.944692699197369,0.709786647947505,-2.48701085636268,0.401446186392723,1.51120918302567,51.7135293777753,0.79720133555443,31.6006483777752,-0.404076537750103,-0.769015364610528,-0.00160715641523711,-0.509882292073453,-0.478785387274654,2.3551402498999,5.79943609283182,1.94469269919737,1.70978664794751
176,0.316299672155486,0.85345278322557,0.366205881689054,0.948781026425306,0.0362166008924445,0.975668331652414,0.990040385008945,0.357482299794443,0.200258334495748,0.826855546688816,0.084064109751489,0.733298498788072,0.802866141555676,0.127607221650425,0.952733184073276,-2.56740065568903,0.826726391612785,1.07606764619577,58.4634307927592,0.647081581160178,59.2700499495724,-0.113943460987477,-0.99952478028778,-0.0479844999302551,-0.590458898642302,-1.40752947927336,4.93319399515229,5.2114645662227,1.12760722165043,1.95273318407328
177,0.669906100216322,0.473296794430198,0.653241541847742,0.0294665523678996,0.324036902049091,0.202021956406223,0.668731721068888,0.38636671292875,0.210170450389385,0.295837806361727,0.177903430704959,0.583225457374472,0.687034780188464,0.19755848665551,0.760534326574144,-1.86018779956736,0.636648397215099,1.44921400440206,30.883996571037,1.02124797266382,36.0606586921867,-0.563775590503557,-0.959086601899751,-0.0473897729766369,-1.1745784130021,-1.30430622622455,4.33290182949789,4.74813912075386,1.19755848665551,1.76053432657414
178,0.198184956040389,0.344257209233474,0.902256154713376,0.405281367055606,0.13194341945881,0.839769313006662,0.031203659694797,0.0200701599265449,0.147110079425077,0.616610310172973,0.69709052513012,0.48172353097874,0.128039671674992,0.734399098101848,0.90051426770476,-2.80363008791922,0.572128604616737,1.77293300112739,42.1584410116682,0.771526445296453,55.1930793901999,-1.45631487642728,-1.47190177610284,-0.0511733952344954,-0.82172865880973,-0.733200422356868,3.92689412391496,2.51215868669997,1.73439909810185,1.90051426770476
179,0.596804818956647,0.997738931625305,0.341647605444615,0.775499850558893,0.977854686860461,0.700855784494119,0.500949002330968,0.462608485899245,0.617238378782912,0.863829246939626,0.743382376518411,0.130022833459234,0.418226980990265,0.91573947773998,0.674995895367271,-2.00639036208671,0.898869465812653,1.044141887078,53.2649955167668,1.8712110929186,51.0256735348236,-0.798671396736646,-0.852348119741057,-0.0229656972730253,-0.549787828366412,-0.682279385829748,2.52009133383694,3.67290792396106,1.91573947773998,1.67499589536727
180,0.474847575086479,0.868744393395105,0.571477265842104,0.625304727868177,0.437620181796762,0.473848960585427,0.305137873781069,0.254105022656421,0.664754499354555,0.475000612193253,0.10085533211908,0.835031614112202,0.219142701121202,0.570204684769735,0.955262450844515,-2.25030484982704,0.834372196697552,1.34292044559473,48.7591418360453,1.16890623633579,44.2154688175628,-1.0728069767065,-1.14425296828101,-0.0201147300387267,-0.977499326587422,-1.38905913466901,5.34012645644881,2.87657080448481,1.57020468476973,1.95526245084452
181,0.914572592696796,0.879432083428993,0.172725806334832,0.485627962670599,0.735630079256526,0.712452058470498,0.425926218175484,0.671372779734433,0.625511993435211,0.332622505879806,0.417240954182266,0.764795727963715,0.29651248712372,0.276487631696432,0.567995122903337,-1.37085481460641,0.839716041714496,0.824543548235282,44.568838880118,1.55631910303348,51.3735617541149,-0.903703294554322,-0.560078108371794,-0.0224692803938873,-1.13411524353221,-1.04103495039951,5.05918291185486,3.18604994849488,1.27648763169643,1.56799512290334
182,0.49866681309867,0.0628532851807152,0.419665857364579,0.20248579601571,0.13075146994181,0.813603201930411,0.865964355896227,0.939316940520269,0.233177546852113,0.10646067249806,0.859644978960045,0.981320078512033,0.822958604364966,0.956690448884852,0.384710761969288,-2.20266637380266,0.431426642590358,1.14556561457395,36.0745738804713,0.769976910924353,54.4080960579123,-0.287649901745282,-0.184956283271623,-0.0460093471888732,-1.38289326025213,-0.554390523143951,5.92528031404813,5.29183441745987,1.95669044888485,1.38471076196929
183,0.0584853721388305,0.0635277066280445,0.858332095751073,0.411236955730555,0.773141877667047,0.479846259303236,0.706592786831005,0.943897677491264,0.738038056487838,0.408274892402658,0.385649725456877,0.236990801624488,0.495374398340937,0.155356082833838,0.135158560828461,-3.08302925572234,0.431763853314022,1.71583172447639,42.3371086719167,1.60508444096716,44.3953877790971,-0.510770098436593,-0.178543251512231,-0.0157177166107297,-1.05089761835708,-1.07578530199743,2.94796320649795,3.98149759336375,1.15535608283384,1.13515856082846
184,0.772640088378762,0.540392104650848,0.373376987047338,0.786783822762625,0.729575418042485,0.455550073630176,0.152018141730223,0.178765342254347,0.0854701478066854,0.110404596383994,0.550581928386198,0.0299096890706569,0.385782732609815,0.113295470624386,0.812985733002735,-1.65471982324248,0.670196052325424,1.08539008316154,53.6035146828787,1.54844804345523,43.6665022089053,-1.28717460157769,-1.24972852084391,-0.0548717911315989,-1.37855494397761,-0.894359878775183,2.11963875628263,3.54313093043926,1.11329547062439,1.81298573300273
185,0.735761272075741,0.841347352350441,0.0142287289827752,0.111791861152587,0.878294341842954,0.162048038363612,0.35698597346805,0.911699804612901,0.818749417079923,0.506930936554292,0.0757102955416776,0.992454942144143,0.0861796003033718,0.673784406444058,0.753730139797709,-1.72847745584852,0.820673676175221,0.618497347677608,33.3537558345776,1.74178264439584,34.8614411509084,-1.00021963714473,-0.223620273541939,-0.0108750349752046,-0.942375969790279,-1.41671867490415,5.96981976857657,2.34471840121349,1.67378440644406,1.75373013979771
